B.S:2072-1-16A.D:2015-04-29,Local:11:39 UTC:05:54,27.79,85.14,4.2,NSC,Nuwakot
B.S:2072-1-16A.D:2015-04-29,Local:07:02 UTC:01:17,28.04,85.37,4,NSC,Nuwakot
B.S:2072-1-15A.D:2015-04-28,Local:10:29 UTC:04:44,27.78,85.17,4,NSC,Nuwakot
B.S:2072-1-14A.D:2015-04-27,Local:12:09 UTC:06:24,27.77,85.12,4.7,NSC,Nuwakot
B.S:2072-1-14A.D:2015-04-27,Local:09:02 UTC:03:17,27.8,85.12,4,NSC,Nuwakot
B.S:2072-1-13A.D:2015-04-26,Local:14:40 UTC:08:55,27.8,85.16,5.1,NSC,Nuwakot
B.S:2072-1-13A.D:2015-04-26,Local:14:02 UTC:08:17,27.79,85.15,4,NSC,Nuwakot
B.S:2072-1-13A.D:2015-04-26,Local:12:01 UTC:06:16,27.84,85.12,4,NSC,Nuwakot
B.S:2072-1-13A.D:2015-04-26,Local:10:46 UTC:05:01,27.99,85.02,5.5,NSC,Nuwakot
B.S:2072-1-13A.D:2015-04-25,Local:05:10 UTC:23:25,27.78,85.17,4,NSC,Nuwakot
B.S:2072-1-13A.D:2015-04-25,Local:04:16 UTC:22:31,27.8,85.29,4,NSC,Nuwakot
B.S:2072-1-12A.D:2015-04-25,Local:19:38 UTC:13:53,27.79,85.16,4.1,NSC/RSC,Nuwakot
B.S:2072-1-12A.D:2015-04-25,Local:18:02 UTC:12:17,28,85.4,4.9,NSC/RSC,Nuwakot
B.S:2072-1-12A.D:2015-04-25,Local:14:48 UTC:09:03,27.91,85.33,5.3,NSC/RSC,Nuwakot
B.S:2074-3-18A.D:2017-07-02,Local:07:43 UTC:01:58,27.34,86.49,5.1,NSC,Okhaldhunga
B.S:2072-12-4A.D:2016-03-17,Local:10:59 UTC:05:14,27.34,86.27,4,NSC,Okhaldhunga
B.S:2072-8-11A.D:2015-11-27,Local:16:22 UTC:10:37,27.11,87.95,4.6,NSC,Panchthar
B.S:2073-8-14A.D:2016-11-28,Local:05:20 UTC:23:35,27.79,86.58,5.6,NSC/RSC,Ramechap/Solukhumbu
B.S:2077-9-15A.D:2020-12-29,Local:01:49 UTC:20:04,27.66,86.34,4.6,NEMRC,Ramechhap
B.S:2076-2-11A.D:2019-05-25,Local:11:02 UTC:05:17,27.7,86.47,4.9,NSC,Ramechhap
B.S:2075-9-26A.D:2019-01-10,Local:11:34 UTC:05:49,27.6,86.31,4.5,NSC,Ramechhap
B.S:2074-3-15A.D:2017-06-28,Local:00:09 UTC:18:24,27.66,86.41,4.2,NSC,Ramechhap
B.S:2073-11-16A.D:2017-02-27,Local:10:06 UTC:04:21,27.38,86.13,4.7,NSC,Ramechhap
B.S:2073-11-16A.D:2017-02-27,Local:09:22 UTC:03:37,27.36,86.12,4.6,NSC,Ramechhap
B.S:2072-9-25A.D:2016-01-09,Local:23:28 UTC:17:43,27.48,86.01,4.4,NSC,Ramechhap
B.S:2072-3-15A.D:2015-06-29,Local:05:42 UTC:23:57,27.35,86.2,5,NSC,Ramechhap
B.S:2072-2-3A.D:2015-05-17,Local:17:15 UTC:11:30,27.48,85.87,4.6,NSC,Ramechhap
B.S:2072-1-29A.D:2015-05-12,Local:16:58 UTC:11:13,27.58,86.41,4.3,NSC,Ramechhap
B.S:2072-1-29A.D:2015-05-12,Local:09:45 UTC:04:00,27.57,86.29,4.8,NSC,Ramechhap
B.S:2075-12-30A.D:2019-04-13,Local:10:25 UTC:04:40,28.03,85.38,4.6,NSC,Rasuwa
B.S:2073-6-29A.D:2016-10-15,Local:18:22 UTC:12:37,28.04,85.17,4.1,NSC,Rasuwa
B.S:2073-1-14A.D:2016-04-26,Local:15:18 UTC:09:33,28.05,85.38,4.3,NSC,Rasuwa
B.S:2072-8-1A.D:2015-11-17,Local:18:55 UTC:13:10,28.02,85.28,4.3,NSC,Rasuwa
B.S:2072-7-14A.D:2015-10-31,Local:09:28 UTC:03:43,28.03,85.23,4.3,NSC,Rasuwa
B.S:2072-5-3A.D:2015-08-20,Local:11:47 UTC:06:02,28,85.29,4.6,NSC,Rasuwa
B.S:2072-3-28A.D:2015-07-13,Local:16:01 UTC:10:16,28.06,85.34,4,NSC,Rasuwa
B.S:2072-2-16A.D:2015-05-30,Local:14:20 UTC:08:35,28.01,85.19,4,NSC,Rasuwa
B.S:2072-2-12A.D:2015-05-26,Local:16:37 UTC:10:52,28.02,85.26,5,NSC,Rasuwa
B.S:2072-1-31A.D:2015-05-14,Local:14:06 UTC:08:21,28.06,85.35,4.5,NSC,Rasuwa
B.S:2072-1-27A.D:2015-05-10,Local:16:53 UTC:11:08,28.02,85.25,4,NSC,Rasuwa
B.S:2072-1-26A.D:2015-05-09,Local:08:53 UTC:03:08,28.04,85.2,4.1,NSC,Rasuwa
B.S:2072-1-23A.D:2015-05-06,Local:16:04 UTC:10:19,28.04,85.26,4,NSC,Rasuwa
B.S:2072-1-18A.D:2015-05-01,Local:17:44 UTC:11:59,28.04,85.32,4,NSC,Rasuwa
B.S:2072-1-18A.D:2015-05-01,Local:17:13 UTC:11:28,28.04,85.33,4.5,NSC,Rasuwa
B.S:2072-1-17A.D:2015-04-30,Local:14:16 UTC:08:31,28.05,85.34,4.7,NSC,Rasuwa
B.S:2072-1-14A.D:2015-04-27,Local:06:24 UTC:12:39 AM,28.26,85.1,4.5,NSC,Rasuwa
B.S:2072-1-14A.D:2015-04-27,Local:15:44 UTC:09:59,28.24,85.23,4.3,NSC,Rasuwa
B.S:2072-1-13A.D:2015-04-26,Local:11:17 UTC:05:32,28.05,85.34,4,NSC,Rasuwa
B.S:2072-1-13A.D:2015-04-26,Local:07:53 UTC:02:08,28.25,85.83,4,NSC,Rasuwa
B.S:2072-1-13A.D:2015-04-26,Local:07:34 UTC:01:49,28.05,85.35,4,NSC,Rasuwa
B.S:2072-1-12A.D:2015-04-25,Local:21:13 UTC:3:28 PM,28.29,85.16,4.6,NSC/RSC,Rasuwa
B.S:2072-1-13A.D:2015-04-25,Local:05:25 UTC:23:40,28.1,85.27,4,NSC,Rasuwa
B.S:2072-1-13A.D:2015-04-25,Local:02:21 UTC:20:36,28.14,85.16,4.4,NSC,Rasuwa
B.S:2072-1-13A.D:2015-04-25,Local:01:53 UTC:20:08,28.05,85.25,4.1,NSC,Rasuwa
B.S:2072-1-12A.D:2015-04-25,Local:19:15 UTC:13:30,28.1,85.2,4.7,NSC/RSC,Rasuwa
B.S:2072-1-12A.D:2015-04-25,Local:17:26 UTC:11:41,28.14,85.28,4.1,NSC/RSC,Rasuwa
B.S:2072-1-12A.D:2015-04-25,Local:15:28 UTC:09:43,28.29,85.16,4.6,NSC,Rasuwa
B.S:2072-1-12A.D:2015-04-25,Local:12:53 UTC:07:08,28.2,85.75,5.3,NSC/RSC,Rasuwa
B.S:2072-1-12A.D:2015-04-25,Local:12:41 UTC:06:56,28.13,85.65,5.7,NSC/RSC,Rasuwa
B.S:2079-10-27A.D:2023-02-10,Local:08:52 UTC:03:07,28.8,82.53,4.2,NEMRC/SC/DMG,Rukum
B.S:2074-6-16A.D:2017-10-02,Local:07:07 UTC:01:22,28.83,82.55,4.1,NSC/RSC,Rukum
B.S:2072-3-5A.D:2015-06-20,Local:18:08 UTC:12:23,28.65,82.76,5.4,NSC,Rukum
B.S:2080-2-7A.D:2023-05-20,Local:02:59 UTC:21:14,28.62,82.84,4.1,NEMRC/SC/DMG,RUKUM EAST
B.S:2078-9-23A.D:2022-01-06,Local:00:14 UTC:18:29,28.68,82.97,4.2,NEMRC/SC,Rukum East
B.S:2076-6-12A.D:2019-09-29,Local:07:27 UTC:01:42,28.66,83.06,4.4,NSC,Rukum/Baglung border
B.S:2078-3-15A.D:2021-06-29,Local:14:20 UTC:08:35,27.3,87.26,4,NEMRC,Sankhuwasabha
B.S:2077-5-19A.D:2020-09-04,Local:07:20 UTC:01:35,27.58,87.19,4,NSC,Sankhuwasabha
B.S:2077-4-31A.D:2020-08-15,Local:16:07 UTC:10:22,27.8,87.62,4.2,NSC,Sankhuwasabha
B.S:2075-5-13A.D:2018-08-29,Local:23:35 UTC:17:50,27.79,87.41,4.2,NSC,Sankhuwasabha
B.S:2072-11-11A.D:2016-02-23,Local:08:45 UTC:03:00,27.47,87.15,4.5,NSC,Sankhuwasava
B.S:2079-10-8A.D:2023-01-21,Local:04:38 UTC:22:53,27.8,85.81,4.2,NEMRC/DMG,Sindhupalchowk
B.S:2079-5-2A.D:2022-08-18,Local:22:43 UTC:16:58,27.97,85.54,4.2,NERMC,Sindhupalchowk
B.S:2079-4-9A.D:2022-07-25,Local:06:07 UTC:00:22,27.94,85.52,4.7,NEMRC,Sindhupalchowk
B.S:2078-10-7A.D:2022-01-21,Local:06:43 UTC:00:58,27.98,85.58,4.1,NEMRC,Sindhupalchowk
B.S:2078-7-23A.D:2021-11-09,Local:14:28 UTC:08:43,27.87,85.92,4.1,NEMRC,Sindhupalchowk
B.S:2078-7-1A.D:2021-10-18,Local:15:23 UTC:09:38,27.86,85.82,4,NEMRC,Sindhupalchowk
B.S:2078-7-1A.D:2021-10-18,Local:13:46 UTC:08:01,27.92,85.8,4.7,NEMRC,Sindhupalchowk
B.S:2077-8-17A.D:2020-12-02,Local:13:42 UTC:07:57,27.75,85.87,4.2,NEMRC,Sindhupalchowk
B.S:2075-11-14A.D:2019-02-26,Local:16:20 UTC:10:35,27.84,85.95,4.1,NSC,Sindhupalchowk
B.S:2075-9-8A.D:2018-12-22,Local:05:06 UTC:23:21,27.85,85.76,4.7,NSC,Sindhupalchowk
B.S:2075-4-8A.D:2018-07-24,Local:17:44 UTC:11:59,27.94,85.51,4.3,NSC,Sindhupalchowk
B.S:2073-2-15A.D:2016-05-28,Local:15:24 UTC:09:39,27.94,85.5,4.6,NSC/RSC,Sindhupalchowk
B.S:2072-11-12A.D:2016-02-24,Local:15:07 UTC:09:22,27.8,85.74,5.4,NSC,Sindhupalchowk
B.S:2072-8-3A.D:2015-11-19,Local:17:44 UTC:11:59,27.77,85.88,4,NSC,Sindhupalchowk
B.S:2072-3-23A.D:2015-07-08,Local:09:55 UTC:04:10,27.92,85.68,4.2,NSC,Sindhupalchowk
B.S:2072-3-21A.D:2015-07-06,Local:21:14 UTC:15:29,27.96,85.75,4.4,NSC,Sindhupalchowk
B.S:2072-3-13A.D:2015-06-28,Local:22:01 UTC:16:16,27.92,85.66,4.3,NSC,Sindhupalchowk
B.S:2072-3-10A.D:2015-06-25,Local:23:51 UTC:18:06,27.94,85.49,4.2,NSC,Sindhupalchowk
B.S:2072-3-2A.D:2015-06-17,Local:06:26 UTC:00:41,27.9,85.58,4,NSC,Sindhupalchowk
B.S:2072-3-2A.D:2015-06-17,Local:06:14 UTC:00:29,27.91,85.59,5.2,NSC,Sindhupalchowk
B.S:2072-2-9A.D:2015-05-23,Local:16:11 UTC:10:26,27.9,85.51,4.4,NSC,Sindhupalchowk
B.S:2072-1-30A.D:2015-05-13,Local:17:56 UTC:12:11,27.69,86.11,4.7,NSC,Sindhupalchowk
B.S:2072-1-30A.D:2015-05-13,Local:09:27 UTC:03:42,27.85,85.92,4.2,NSC,Sindhupalchowk
B.S:2072-1-29A.D:2015-05-12,Local:20:04 UTC:2:19 PM,27.88,85.94,4.8,NSC,Sindhupalchowk
B.S:2072-1-29A.D:2015-05-12,Local:13:13 UTC:07:28,27.78,85.85,4.3,NSC,Sindhupalchowk
B.S:2072-1-29A.D:2015-05-12,Local:12:32 UTC:06:47,27.89,85.88,4.4,NSC,Sindhupalchowk
B.S:2072-1-29A.D:2015-05-12,Local:09:14 UTC:03:29,27.8,85.95,4.2,NSC,Sindhupalchowk
B.S:2072-1-29A.D:2015-05-12,Local:07:43 UTC:01:58,27.8,85.83,5.3,NSC,Sindhupalchowk
B.S:2072-1-29A.D:2015-05-12,Local:07:36 UTC:01:51,27.8,85.94,5.1,NSC,Sindhupalchowk
B.S:2072-1-15A.D:2015-04-28,Local:10:50 UTC:05:05,28.1,85.49,4.9,NSC,Sindhupalchowk
B.S:2074-5-8A.D:2017-08-24,Local:16:25 UTC:10:40,28.06,85.94,4.8,NSC,Sindhupalchowk-Tibet border
B.S:2075-7-8A.D:2018-10-25,Local:07:07 UTC:01:22,27.72,86.02,4,NSC,Sindhupalchowk/Dolakha
B.S:2079-7-2A.D:2022-10-19,Local:15:53 UTC:10:08,28.07,86.02,4.5,NEMRC,Sindhupalchowk/Tibet
B.S:2079-7-2A.D:2022-10-19,Local:15:07 UTC:09:22,28.15,86.06,5.9,NEMRC,Sindhupalchowk/Tibet
B.S:2078-6-16A.D:2021-10-02,Local:20:13 UTC:14:28,27.91,85.81,4.1,NEMRC,Sindhupalchowk
B.S:2078-6-16A.D:2021-10-02,Local:19:58 UTC:14:13,27.92,85.81,4.6,NEMRC,Sindhupalchowk
B.S:2078-6-15A.D:2021-10-01,Local:12:54 UTC:07:09,27.71,85.92,4.2,NEMRC,Sindhupalchowk
B.S:2078-6-9A.D:2021-09-25,Local:12:12 UTC:06:27,27.91,85.8,4.5,NEMRC,Sindhupalchowk
B.S:2077-5-31A.D:2020-09-15,Local:05:19 UTC:23:34,27.77,85.88,6,NEMRC,Sindhupalchowk
B.S:2076-8-26A.D:2019-12-12,Local:19:11 UTC:13:26,27.95,85.59,4.8,NSC,Sindhupalchowk
B.S:2076-8-11A.D:2019-11-27,Local:22:08 UTC:16:23,27.79,85.79,5,NSC,Sindhupalchowk
B.S:2076-1-21A.D:2019-05-04,Local:08:37 UTC:02:52,27.94,85.72,4,NSC,Sindhupalchowk
B.S:2076-1-16A.D:2019-04-29,Local:11:35 UTC:05:50,27.93,85.94,4,NSC,Sindhupalchowk
B.S:2074-9-3A.D:2017-12-18,Local:17:18 UTC:11:33,27.96,85.68,4.2,NSC,Sindhupalchowk
B.S:2074-1-11A.D:2017-04-24,Local:17:04 UTC:11:19,27.86,85.77,4.2,NSC,Sindhupalchowk
B.S:2073-6-2A.D:2016-09-18,Local:22:57 UTC:17:12,27.91,85.77,4.6,NSC,Sindhupalchowk
B.S:2073-3-23A.D:2016-07-07,Local:17:38 UTC:11:53,27.92,85.66,4.4,NSC,Sindhupalchowk
B.S:2073-2-22A.D:2016-06-03,Local:05:10 UTC:23:25,27.96,85.62,4.4,NSC,Sindhupalchowk
B.S:2073-2-3A.D:2016-05-15,Local:04:30 UTC:22:45,27.93,85.5,4.4,NSC/RSC,Sindhupalchowk
B.S:2073-2-2A.D:2016-05-14,Local:05:05 UTC:23:20,27.97,85.55,4.3,NSC,Sindhupalchowk
B.S:2073-1-10A.D:2016-04-22,Local:16:49 UTC:11:04,27.79,85.85,4,NSC,Sindhupalchowk
B.S:2072-12-19A.D:2016-03-31,Local:04:26 UTC:22:41,27.93,85.59,4,NSC,Sindhupalchowk
B.S:2072-12-17A.D:2016-03-30,Local:18:11 UTC:12:26,27.89,85.73,4.7,NSC,Sindhupalchowk
B.S:2072-12-3A.D:2016-03-15,Local:03:12 UTC:21:27,27.84,85.73,4.5,NSC,Sindhupalchowk
B.S:2072-11-28A.D:2016-03-11,Local:15:13 UTC:09:28,27.9,85.87,4.2,NSC,Sindhupalchowk
B.S:2072-11-23A.D:2016-03-06,Local:07:10 UTC:01:25,27.69,85.93,4,NSC,Sindhupalchowk
B.S:2072-11-18A.D:2016-03-01,Local:16:30 UTC:10:45,27.79,85.73,4.3,NSC,Sindhupalchowk
B.S:2072-11-1A.D:2016-02-13,Local:20:22 UTC:14:37,27.81,85.72,4.3,NSC,Sindhupalchowk
B.S:2072-10-27A.D:2016-02-10,Local:22:12 UTC:16:27,27.84,85.71,4.6,NSC,Sindhupalchowk
B.S:2072-10-22A.D:2016-02-05,Local:22:05 UTC:16:20,27.95,85.52,5.5,NSC,Sindhupalchowk
B.S:2072-10-13A.D:2016-01-27,Local:14:27 UTC:08:42,27.83,85.83,4.4,NSC,Sindhupalchowk
B.S:2072-9-19A.D:2016-01-02,Local:03:15 UTC:21:30,28.01,85.8,4.2,NSC,Sindhupalchowk
B.S:2072-9-16A.D:2015-12-31,Local:07:41 UTC:01:56,27.86,85.72,4.3,NSC,Sindhupalchowk
B.S:2072-8-10A.D:2015-11-25,Local:00:42 UTC:18:57,27.87,85.77,4.1,NSC,Sindhupalchowk
B.S:2072-6-12A.D:2015-09-29,Local:16:39 UTC:10:54,27.77,85.87,4.6,NSC,Sindhupalchowk
B.S:2072-5-18A.D:2015-09-03,Local:05:10 UTC:23:25,27.75,86.01,4.3,NSC,Sindhupalchowk
B.S:2072-5-14A.D:2015-08-31,Local:23:33 UTC:17:48,27.92,85.69,4.2,NSC,Sindhupalchowk
B.S:2072-5-13A.D:2015-08-30,Local:19:02 UTC:13:17,27.72,85.75,5,NSC,Sindhupalchowk
B.S:2072-5-11A.D:2015-08-27,Local:00:51 UTC:19:06,27.85,85.74,4.2,NSC,Sindhupalchowk
B.S:2072-3-17A.D:2015-07-02,Local:07:41 UTC:01:56,27.97,85.62,5,NSC,Sindhupalchowk
B.S:2072-3-17A.D:2015-07-01,Local:03:33 UTC:21:48,27.8,85.74,4,NSC,Sindhupalchowk
B.S:2072-3-14A.D:2015-06-29,Local:23:34 UTC:17:49,27.93,85.64,4,NSC,Sindhupalchowk
B.S:2072-3-14A.D:2015-06-29,Local:23:27 UTC:17:42,27.92,85.68,4.1,NSC,Sindhupalchowk
B.S:2072-3-9A.D:2015-06-24,Local:14:59 UTC:09:14,27.85,85.75,4,NSC,Sindhupalchowk
B.S:2072-2-32A.D:2015-06-15,Local:15:52 UTC:10:07,27.87,85.72,4.1,NSC,Sindhupalchowk
B.S:2072-2-28A.D:2015-06-11,Local:21:57 UTC:16:12,27.96,85.73,5.3,NSC,Sindhupalchowk
B.S:2072-2-28A.D:2015-06-11,Local:10:02 UTC:04:17,27.8,85.78,4.6,NSC,Sindhupalchowk
B.S:2072-2-28A.D:2015-06-10,Local:02:50 UTC:21:05,27.87,85.81,4.1,NSC,Sindhupalchowk
B.S:2072-2-27A.D:2015-06-10,Local:13:36 UTC:07:51,27.8,85.61,4.3,NSC,Sindhupalchowk
B.S:2072-2-24A.D:2015-06-07,Local:11:02 UTC:05:17,27.9,85.64,4.6,NSC,Sindhupalchowk
B.S:2072-2-22A.D:2015-06-05,Local:10:02 UTC:04:17,27.79,85.78,4.1,NSC,Sindhupalchowk
B.S:2072-2-21A.D:2015-06-03,Local:02:45 UTC:21:00,27.84,85.78,4.1,NSC,Sindhupalchowk
B.S:2072-2-20A.D:2015-06-03,Local:13:37 UTC:07:52,27.79,85.87,4.5,NSC,Sindhupalchowk
B.S:2072-2-19A.D:2015-06-01,Local:04:35 UTC:22:50,27.98,85.51,4,NSC,Sindhupalchowk
B.S:2072-2-14A.D:2015-05-28,Local:16:01 UTC:10:16,27.94,85.54,4,NSC,Sindhupalchowk
B.S:2072-2-13A.D:2015-05-27,Local:07:01 UTC:01:16,27.89,85.53,4.6,NSC,Sindhupalchowk
B.S:2072-2-13A.D:2015-05-27,Local:07:00 UTC:01:15,27.91,85.53,4.5,NSC,Sindhupalchowk
B.S:2072-2-10A.D:2015-05-24,Local:17:31 UTC:11:46,27.84,86,4.2,NSC,Sindhupalchowk
B.S:2072-2-8A.D:2015-05-22,Local:12:34 UTC:06:49,27.78,85.93,4,NSC,Sindhupalchowk
B.S:2072-2-5A.D:2015-05-19,Local:17:14 UTC:11:29,27.9,85.99,4,NSC,Sindhupalchowk
B.S:2072-2-5A.D:2015-05-19,Local:10:29 UTC:04:44,27.92,86.04,4.2,NSC,Sindhupalchowk
B.S:2072-2-2A.D:2015-05-16,Local:15:09 UTC:09:24,27.7,85.85,4.2,NSC,Sindhupalchowk
B.S:2072-1-31A.D:2015-05-14,Local:15:25 UTC:09:40,27.84,85.84,4,NSC,Sindhupalchowk
B.S:2072-1-28A.D:2015-05-11,Local:17:39 UTC:11:54,27.91,85.75,4,NSC,Sindhupalchowk
B.S:2072-1-28A.D:2015-05-11,Local:14:20 UTC:08:35,27.99,85.86,4.2,NSC,Sindhupalchowk
B.S:2072-1-27A.D:2015-05-10,Local:12:19 UTC:06:34,27.88,86,4.4,NSC,Sindhupalchowk
B.S:2072-1-25A.D:2015-05-08,Local:14:04 UTC:08:19,27.75,85.91,4.2,NSC,Sindhupalchowk
B.S:2072-1-25A.D:2015-05-08,Local:08:04 UTC:02:19,27.94,85.58,4,NSC,Sindhupalchowk
B.S:2072-1-25A.D:2015-05-08,Local:07:17 UTC:01:32,27.77,85.88,4.8,NSC,Sindhupalchowk
B.S:2072-1-22A.D:2015-05-05,Local:10:45 UTC:05:00,27.96,86,4.2,NSC,Sindhupalchowk
B.S:2072-1-21A.D:2015-05-04,Local:10:44 UTC:04:59,27.75,85.87,4.2,NSC,Sindhupalchowk
B.S:2072-1-21A.D:2015-05-04,Local:09:25 UTC:03:40,27.95,85.86,4.4,NSC,Sindhupalchowk
B.S:2072-1-20A.D:2015-05-03,Local:09:14 UTC:3:29 AM,27.69,85.93,4.5,NSC,Sindhupalchowk
B.S:2072-1-20A.D:2015-05-03,Local:14:12 UTC:08:27,28.09,85.72,4.2,NSC,Sindhupalchowk
B.S:2072-1-20A.D:2015-05-03,Local:12:43 UTC:06:58,27.89,85.73,4,NSC,Sindhupalchowk
B.S:2072-1-19A.D:2015-05-02,Local:16:58 UTC:11:13,27.72,85.74,4,NSC,Sindhupalchowk
B.S:2072-1-19A.D:2015-05-02,Local:15:17 UTC:09:32,27.93,85.5,4.2,NSC,Sindhupalchowk
B.S:2072-1-19A.D:2015-05-02,Local:09:40 UTC:03:55,27.95,85.73,4.2,NSC,Sindhupalchowk
B.S:2072-1-18A.D:2015-05-01,Local:16:20 UTC:10:35,27.75,85.95,4,NSC,Sindhupalchowk
B.S:2072-1-18A.D:2015-05-01,Local:14:12 UTC:08:27,27.88,85.87,4.2,NSC,Sindhupalchowk
B.S:2072-1-17A.D:2015-04-30,Local:17:04 UTC:11:19,27.92,85.87,4.3,NSC,Sindhupalchowk
B.S:2072-1-16A.D:2015-04-29,Local:10:57 UTC:05:12,27.95,85.52,4.5,NSC,Sindhupalchowk
B.S:2072-1-16A.D:2015-04-29,Local:10:34 UTC:04:49,27.93,85.63,4,NSC,Sindhupalchowk
B.S:2072-1-15A.D:2015-04-28,Local:17:53 UTC:12:08,27.96,85.55,4,NSC,Sindhupalchowk
B.S:2072-1-15A.D:2015-04-28,Local:14:25 UTC:08:40,27.76,85.8,4,NSC,Sindhupalchowk
B.S:2072-1-15A.D:2015-04-28,Local:10:48 UTC:05:03,27.88,85.88,4.2,NSC,Sindhupalchowk
B.S:2072-1-15A.D:2015-04-28,Local:08:57 UTC:03:12,27.89,85.76,4.2,NSC,Sindhupalchowk
B.S:2072-1-15A.D:2015-04-28,Local:08:55 UTC:03:10,27.83,85.83,4,NSC,Sindhupalchowk
B.S:2072-1-15A.D:2015-04-28,Local:08:44 UTC:02:59,27.92,85.51,4.2,NSC,Sindhupalchowk
B.S:2072-1-14A.D:2015-04-27,Local:16:24 UTC:10:39,27.82,85.89,4.2,NSC,Sindhupalchowk
B.S:2072-1-14A.D:2015-04-27,Local:15:50 UTC:10:05,27.93,85.86,4,NSC,Sindhupalchowk
B.S:2072-1-14A.D:2015-04-27,Local:10:12 UTC:04:27,27.82,85.76,4.4,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:21:12 UTC:15:27,27.77,85.91,4.5,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:20:16 UTC:14:31,27.97,85.81,4.5,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:17:59 UTC:12:14,27.94,85.55,4.1,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:17:36 UTC:11:51,27.91,85.55,4.2,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:16:20 UTC:10:35,28.04,85.5,4.5,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:15:55 UTC:10:10,27.95,85.87,5.3,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:14:14 UTC:08:29,27.72,85.97,4.5,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:12:41 UTC:06:56,27.89,85.6,5,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:08:37 UTC:02:52,27.82,85.8,4.8,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:08:10 UTC:02:25,27.79,86,4.8,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:08:02 UTC:02:17,27.6,85.96,4.8,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:07:41 UTC:01:56,27.93,85.56,4.4,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:07:14 UTC:01:29,27.93,85.56,4.1,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-26,Local:06:57 UTC:01:12,27.75,85.94,5.3,NSC,Sindhupalchowk
B.S:2072-1-12A.D:2015-04-25,Local:21:53 UTC:4:08 PM,27.87,85.8,4.1,NSC/RSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-25,Local:05:31 UTC:23:46,27.78,85.98,4.1,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-25,Local:05:09 UTC:23:24,27.9,85.53,4,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-25,Local:05:04 UTC:23:19,27.77,85.83,4.1,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-25,Local:03:57 UTC:22:12,27.92,85.64,5.3,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-25,Local:02:47 UTC:21:02,27.95,85.56,4.2,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-25,Local:02:10 UTC:20:25,27.73,85.9,5,NSC,Sindhupalchowk
B.S:2072-1-13A.D:2015-04-25,Local:01:40 UTC:19:55,27.73,85.9,4.7,NSC,Sindhupalchowk
B.S:2072-1-12A.D:2015-04-25,Local:16:50 UTC:11:05,27.91,85.5,4.6,NSC/RSC,Sindhupalchowk
B.S:2072-1-12A.D:2015-04-25,Local:16:25 UTC:10:40,27.86,85.85,4,NSC/RSC,Sindhupalchowk
B.S:2072-1-12A.D:2015-04-25,Local:15:15 UTC:09:30,28,85.6,5.5,NSC/RSC,Sindhupalchowk
B.S:2072-1-12A.D:2015-04-25,Local:14:02 UTC:08:17,27.78,85.84,5.2,NSC/RSC,Sindhupalchowk
B.S:2072-8-3A.D:2015-11-19,Local:10:00 UTC:04:15,27.89,85.75,5.3,NSC,Sindhupalchowk
B.S:2072-7-26A.D:2015-11-12,Local:15:45 UTC:10:00,27.99,85.65,4.2,NSC,Sindhupalchowk
B.S:2072-4-24A.D:2015-08-09,Local:07:55 UTC:02:10,27.94,85.52,4.1,NSC,Sindhupalchowk
B.S:2072-4-23A.D:2015-08-08,Local:06:24 UTC:00:39,27.77,85.7,4,NSC,Sindhupalchowk
B.S:2072-4-21A.D:2015-08-06,Local:20:36 UTC:14:51,27.86,85.76,4.1,NSC,Sindhupalchowk
B.S:2072-4-16A.D:2015-08-01,Local:07:22 UTC:01:37,27.81,85.71,4.2,NSC,Sindhupalchowk
B.S:2072-4-12A.D:2015-07-28,Local:09:21 UTC:03:36,27.8,85.75,4.1,NSC,Sindhupalchowk
B.S:2072-4-10A.D:2015-07-26,Local:10:03 UTC:04:18,27.85,85.75,4,NSC,Sindhupalchowk
B.S:2072-3-24A.D:2015-07-09,Local:17:59 UTC:12:14,27.89,85.73,4.4,NSC,Sindhupalchowk
B.S:2072-3-21A.D:2015-07-05,Local:01:27 UTC:19:42,27.86,85.87,4.4,NSC,Sindhupalchowk
